activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3554683,[],CHEMBL1285516,Binding affinity to human DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,,,CHEMBL1275372,J. Med. Chem.,2010.0,"{'bei': '23.05', 'le': '0.43', 'lle': '2.18', 'sei': '29.84'}",CHEMBL1275791,,CHEMBL1275791,5.68,False,http://www.openphacts.org/units/Nanomolar,968576,=,1,True,=,,IC50,nM,,2100.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2100.0
,3557068,[],CHEMBL1286345,Displacement of [3H]BTCP from human recombinant DAT,B,,,BAO_0000190,BAO_0000357,single protein format,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,,,CHEMBL1275331,J. Med. Chem.,2010.0,,CHEMBL1278088,,CHEMBL1278088,,False,http://www.openphacts.org/units/Nanomolar,972655,>,1,True,>,,IC50,nM,,1000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,10'-6 mol/L,UO_0000065,,1.0
,5124295,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '20.35', 'le': '0.38', 'lle': '4.30', 'sei': '11.06'}",CHEMBL370805,COCAINE,CHEMBL370805,6.17,True,http://www.openphacts.org/units/Nanomolar,1319167,=,1,True,=,,IC50,nM,,670.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,670.0
,5124296,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C2=C(c3ccccc3)CC3CCC2S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1643642,,CHEMBL1643642,,False,http://www.openphacts.org/units/Nanomolar,1319168,>,1,True,>,,IC50,nM,,2000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,2.0
,5125344,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C2=C(c3ccc(F)cc3)CC3CCC2S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1643643,,CHEMBL1643643,,False,http://www.openphacts.org/units/Nanomolar,1319169,>,1,True,>,,IC50,nM,,1000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,1.0
,5125345,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C2=C(c3ccc(Cl)cc3)CC3CCC2S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '21.42', 'le': '0.44', 'lle': '1.59', 'sei': '26.16'}",CHEMBL1643644,,CHEMBL1643644,6.81,False,http://www.openphacts.org/units/Nanomolar,1319170,=,1,True,=,,IC50,nM,,155.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,155.0
,5125346,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C2=C(c3ccc(Br)cc3)CC3CCC2S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '18.93', 'le': '0.45', 'lle': '1.54', 'sei': '26.34'}",CHEMBL1643645,,CHEMBL1643645,6.86,False,http://www.openphacts.org/units/Nanomolar,1319171,=,1,True,=,,IC50,nM,,139.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,139.0
,5125347,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc(C2=C(c3ccc(Cl)c(Cl)c3)CC3CCC2S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '20.32', 'le': '0.44', 'lle': '1.29', 'sei': '27.51'}",CHEMBL1643646,,CHEMBL1643646,7.16,False,http://www.openphacts.org/units/Nanomolar,1319172,=,1,True,=,,IC50,nM,,69.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,69.2
,5125348,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1643647,,CHEMBL1643647,,False,http://www.openphacts.org/units/Nanomolar,1319173,>,1,True,>,,IC50,nM,,5000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,5.0
,5125349,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Fc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1643648,,CHEMBL1643648,,False,http://www.openphacts.org/units/Nanomolar,1319174,>,1,True,>,,IC50,nM,,2000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,2.0
,5125350,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '18.89', 'le': '0.38', 'lle': '0.61', 'sei': '27.57'}",CHEMBL1643649,,CHEMBL1643649,7.18,False,http://www.openphacts.org/units/Nanomolar,1319175,=,1,True,=,,IC50,nM,,66.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,66.5
,5125351,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Brc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '16.26', 'le': '0.36', 'lle': '0.22', 'sei': '26.51'}",CHEMBL1643650,,CHEMBL1643650,6.90,False,http://www.openphacts.org/units/Nanomolar,1319176,=,1,True,=,,IC50,nM,,126.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,126.0
,5125352,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1Cl,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.64', 'le': '0.33', 'lle': '-0.75', 'sei': '24.89'}",CHEMBL1643651,,CHEMBL1643651,6.48,False,http://www.openphacts.org/units/Nanomolar,1319177,=,1,True,=,,IC50,nM,,332.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,332.0
,5125353,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccccc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.18', 'le': '0.49', 'lle': '2.67', 'sei': '27.61'}",CHEMBL1643652,,CHEMBL1643652,7.19,False,http://www.openphacts.org/units/Nanomolar,1319178,=,1,True,=,,IC50,nM,,65.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,65.0
,5125354,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(F)cc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.24', 'le': '0.50', 'lle': '3.00', 'sei': '29.42'}",CHEMBL1643653,,CHEMBL1643653,7.66,False,http://www.openphacts.org/units/Nanomolar,1319179,=,1,True,=,,IC50,nM,,22.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,22.0
,5125355,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)cc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '23.40', 'le': '0.49', 'lle': '2.32', 'sei': '28.76'}",CHEMBL1643654,,CHEMBL1643654,7.49,False,http://www.openphacts.org/units/Nanomolar,1319180,=,1,True,=,,IC50,nM,,32.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,32.7
,5125356,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Br)cc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '20.12', 'le': '0.48', 'lle': '2.05', 'sei': '28.17'}",CHEMBL1643655,,CHEMBL1643655,7.33,False,http://www.openphacts.org/units/Nanomolar,1319181,=,1,True,=,,IC50,nM,,46.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,46.6
,5125357,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)c(Cl)c2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '19.74', 'le': '0.43', 'lle': '1.16', 'sei': '26.87'}",CHEMBL1643656,,CHEMBL1643656,6.99,False,http://www.openphacts.org/units/Nanomolar,1319182,=,1,True,=,,IC50,nM,,101.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,101.3
,5125358,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2cc(C3C4CCC(C[C@H]3c3ccccc3)S4)on2)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,,CHEMBL1643657,,CHEMBL1643657,,False,http://www.openphacts.org/units/Nanomolar,1319183,>,1,True,>,,IC50,nM,,1000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,uM,UO_0000065,,1.0
,5125359,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Fc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '17.35', 'le': '0.33', 'lle': '0.32', 'sei': '24.36'}",CHEMBL1643658,,CHEMBL1643658,6.34,False,http://www.openphacts.org/units/Nanomolar,1319184,=,1,True,=,,IC50,nM,,456.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,456.0
,5125360,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '18.03', 'le': '0.36', 'lle': '0.36', 'sei': '26.45'}",CHEMBL1643659,,CHEMBL1643659,6.89,False,http://www.openphacts.org/units/Nanomolar,1319185,=,1,True,=,,IC50,nM,,130.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,130.0
,5125361,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Brc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.53', 'le': '0.35', 'lle': '-0.02', 'sei': '25.45'}",CHEMBL1643660,,CHEMBL1643660,6.62,False,http://www.openphacts.org/units/Nanomolar,1319186,=,1,True,=,,IC50,nM,,238.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,238.0
,5125362,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.14', 'le': '0.32', 'lle': '-0.88', 'sei': '24.22'}",CHEMBL1643661,,CHEMBL1643661,6.30,False,http://www.openphacts.org/units/Nanomolar,1319187,=,1,True,=,,IC50,nM,,497.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,497.0
,5125363,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '27.75', 'le': '0.54', 'lle': '3.40', 'sei': '30.43'}",CHEMBL1643662,,CHEMBL1643662,7.92,False,http://www.openphacts.org/units/Nanomolar,1319188,=,1,True,=,,IC50,nM,,12.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,12.0
,5125364,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(F)cc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '26.88', 'le': '0.53', 'lle': '3.49', 'sei': '31.33'}",CHEMBL1643663,,CHEMBL1643663,8.15,False,http://www.openphacts.org/units/Nanomolar,1319189,=,1,True,=,,IC50,nM,,7.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,7.0
,5125365,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '25.46', 'le': '0.53', 'lle': '2.97', 'sei': '31.28'}",CHEMBL1643664,,CHEMBL1643664,8.14,False,http://www.openphacts.org/units/Nanomolar,1319190,=,1,True,=,,IC50,nM,,7.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,7.2
,5125366,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Br)cc2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '21.56', 'le': '0.51', 'lle': '2.57', 'sei': '30.17'}",CHEMBL1643665,,CHEMBL1643665,7.85,False,http://www.openphacts.org/units/Nanomolar,1319191,=,1,True,=,,IC50,nM,,14.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,14.0
,5125367,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)c(Cl)c2)S3)on1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '20.78', 'le': '0.46', 'lle': '1.53', 'sei': '28.28'}",CHEMBL1643666,,CHEMBL1643666,7.36,False,http://www.openphacts.org/units/Nanomolar,1319192,=,1,True,=,,IC50,nM,,43.5,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,43.5
,5125368,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,c1ccc(-c2cc(C3C4CCC(C[C@@H]3c3ccccc3)S4)on2)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '19.58', 'le': '0.37', 'lle': '0.92', 'sei': '26.14'}",CHEMBL1643667,,CHEMBL1643667,6.80,False,http://www.openphacts.org/units/Nanomolar,1319193,=,1,True,=,,IC50,nM,,157.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,157.0
,5125369,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Fc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '20.00', 'le': '0.38', 'lle': '1.29', 'sei': '28.08'}",CHEMBL1643668,,CHEMBL1643668,7.31,False,http://www.openphacts.org/units/Nanomolar,1319194,=,1,True,=,,IC50,nM,,49.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,49.0
,5125370,[],CHEMBL1648597,Displacement of [3H]WIN35428 from human DAT transfected cell membrane,B,,,BAO_0000190,BAO_0000019,assay format,Clc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl,,,CHEMBL1641369,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '15.78', 'le': '0.33', 'lle': '-0.61', 'sei': '25.24'}",CHEMBL1643669,,CHEMBL1643669,6.57,False,http://www.openphacts.org/units/Nanomolar,1319195,=,1,True,=,,IC50,nM,,269.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,269.0
,5126823,[],CHEMBL1646232,Inhibition of DAT,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,,,CHEMBL1641373,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '26.01', 'le': '0.49', 'lle': '4.99', 'sei': '29.18'}",CHEMBL1214060,,CHEMBL1214060,8.62,False,http://www.openphacts.org/units/Nanomolar,1319526,=,1,True,=,,IC50,nM,,2.4,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2.4
,5126826,[],CHEMBL1646232,Inhibition of DAT,B,,,BAO_0000190,BAO_0000357,single protein format,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)N1CCCC1)[C@@H](c1ccc(I)cc1)C2,,,CHEMBL1641373,Bioorg. Med. Chem. Lett.,2011.0,"{'bei': '22.23', 'le': '0.56', 'lle': '5.95', 'sei': '40.05'}",CHEMBL1643896,,CHEMBL1643896,9.43,False,http://www.openphacts.org/units/Nanomolar,1319523,=,1,True,=,,IC50,nM,,0.37,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,0.37
,5129213,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '21.25', 'le': '0.44', 'lle': '1.33', 'sei': '54.10'}",CHEMBL809,SERTRALINE,CHEMBL809,6.51,False,http://www.openphacts.org/units/Nanomolar,1318264,=,1,True,=,,IC50,nM,,310.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,310.0
,5129214,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '22.09', 'le': '0.46', 'lle': '2.06', 'sei': '24.81'}",CHEMBL1642890,,CHEMBL1642890,6.46,False,http://www.openphacts.org/units/Nanomolar,1318266,=,1,True,=,,IC50,nM,,350.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,350.0
,5129215,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '21.87', 'le': '0.46', 'lle': '1.99', 'sei': '24.56'}",CHEMBL1642891,,CHEMBL1642891,6.39,False,http://www.openphacts.org/units/Nanomolar,1318267,=,1,True,=,,IC50,nM,,408.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,408.0
,5129216,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '20.70', 'le': '0.43', 'lle': '1.65', 'sei': '23.25'}",CHEMBL1642892,,CHEMBL1642892,6.05,False,http://www.openphacts.org/units/Nanomolar,1318268,=,1,True,=,,IC50,nM,,894.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,894.0
,5129217,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,N[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '23.12', 'le': '0.49', 'lle': '2.36', 'sei': '25.97'}",CHEMBL1642893,,CHEMBL1642893,6.76,False,http://www.openphacts.org/units/Nanomolar,1318269,=,1,True,=,,IC50,nM,,175.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,175.0
,5129218,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '22.67', 'le': '0.47', 'lle': '2.28', 'sei': '57.71'}",CHEMBL1642894,,CHEMBL1642894,6.94,False,http://www.openphacts.org/units/Nanomolar,1318270,=,1,True,=,,IC50,nM,,114.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,114.0
,5129219,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '23.54', 'le': '0.49', 'lle': '2.55', 'sei': '59.91'}",CHEMBL1642895,,CHEMBL1642895,7.21,False,http://www.openphacts.org/units/Nanomolar,1318271,=,1,True,=,,IC50,nM,,62.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,62.0
,5129220,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '21.39', 'le': '0.45', 'lle': '1.89', 'sei': '54.46'}",CHEMBL1642896,,CHEMBL1642896,6.55,False,http://www.openphacts.org/units/Nanomolar,1318272,=,1,True,=,,IC50,nM,,281.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,281.0
,5129221,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '23.32', 'le': '0.49', 'lle': '2.48', 'sei': '59.37'}",CHEMBL1642897,,CHEMBL1642897,7.14,True,http://www.openphacts.org/units/Nanomolar,1318273,=,1,True,=,,IC50,nM,,72.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,72.0
,5129222,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '19.81', 'le': '0.41', 'lle': '1.34', 'sei': '195.77'}",CHEMBL1642898,,CHEMBL1642898,6.34,False,http://www.openphacts.org/units/Nanomolar,1318274,=,1,True,=,,IC50,nM,,454.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,454.0
,5129223,[],CHEMBL1647126,Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,,,CHEMBL1641414,Bioorg. Med. Chem.,2011.0,"{'bei': '21.09', 'le': '0.44', 'lle': '1.75', 'sei': '208.47'}",CHEMBL1642899,,CHEMBL1642899,6.75,False,http://www.openphacts.org/units/Nanomolar,1318275,=,1,True,=,,IC50,nM,,176.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,176.0
